time;vehicle;bicycle;person;site;cameraCode
2023-12-02T07:05:03Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:05:03Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:05:38Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:05:38Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:10:00Z;1;0;0;Valencia Girona;110_3
2023-12-02T07:10:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:10:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:10:00Z;5;0;0;Valencia Girona;110_3
2023-12-02T07:10:00Z;0;0;3;ConsellDeCent Girona;110_8
2023-11-24T07:10:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-11-24T07:10:00Z;0;0;1;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:10:19Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:10:19Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:15:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:15:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:15:00Z;0;0;3;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:15:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:15:00Z;0;0;1;Valencia Girona;110_3
2023-12-02T07:15:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:15:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:15:00Z;6;0;1;Valencia Girona;110_3
2023-12-02T07:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:15:02Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:15:02Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:15:30Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:15:50Z;0;0;0;ConsellDeCent Girona;110_8
2023-12-02T07:20:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T07:20:00Z;0;0;1;ConsellDeCent EnriqueGranados;110_6
2023-11-24T07:20:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:20:00Z;0;0;1;ConsellDeCent Girona;110_8
2023-12-02T07:20:00Z;2;0;1;Valencia Girona;110_3
2023-12-02T07:20:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:20:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:20:04Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:20:04Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:20:35Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:20:35Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:25:00Z;1;1;1;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:25:00Z;0;0;1;ConsellDeCent Girona;110_8
2023-11-24T07:25:00Z;1;0;1;ConsellDeCent EnriqueGranados;110_6
